transaction_id,timestamp,account_id,user_id,amount,transaction_type,merchant,card_number,location,status,description,risk_score,day_of_week,hour,is_weekend
TXN00000542,2024-05-04 13:21:58,ACC000057,USER0426,323.64,withdrawal,Starbucks,****7837,"San Diego, CA",success,Normal purchase transaction,0.12,Saturday,13,True
TXN00000345,2024-05-04 17:06:11,ACC000072,USER0440,20.98,withdrawal,Grocery Store,****5312,"Jacksonville, FL",success,Normal purchase transaction,0.25,Saturday,17,True
TXN00000426,2024-05-04 19:34:05,ACC000118,USER0288,102.63,purchase,Walmart,****5053,"Dallas, TX",success,Normal deposit transaction,0.17,Saturday,19,True
TXN00000492,2024-05-05 03:09:34,ACC000114,USER0367,714.67,deposit,Starbucks,****1571,"Los Angeles, CA",success,Normal purchase transaction,0.21,Sunday,3,True
TXN00000754,2024-05-05 03:33:22,ACC000156,USER0051,641.23,purchase,Shell Gas,****6210,"San Antonio, TX",success,Normal withdrawal transaction,0.17,Sunday,3,True
TXN00000375,2024-05-05 05:48:58,ACC000193,USER0296,82.59,withdrawal,Walmart,****9613,"San Antonio, TX",success,Normal transfer transaction,0.29,Sunday,5,True
TXN00000139,2024-05-05 06:07:08,ACC000114,USER0045,918.94,deposit,Online Store,****2063,"Dallas, TX",success,Normal payment transaction,0.16,Sunday,6,True
CARD_FRAUD_0020,2024-05-05 07:00:00,CARD_FRAUD_ACC_012,CARD_FRAUD_USER_015,1589.87,purchase,Gas Station,****1118,Known Fraud Location,success,Fraudulent card usage,0.8,Sunday,7,True
TXN00000579,2024-05-05 15:47:26,ACC000026,USER0423,537.89,withdrawal,Home Depot,****9295,"Los Angeles, CA",success,Normal deposit transaction,0.18,Sunday,15,True
TXN00000768,2024-05-05 17:31:51,ACC000193,USER0392,29.85,transfer,Restaurant,****3153,"Los Angeles, CA",success,Normal purchase transaction,0.26,Sunday,17,True
TXN00000956,2024-05-05 18:15:05,ACC000122,USER0268,125.22,payment,Best Buy,****1965,"San Diego, CA",success,Normal deposit transaction,0.18,Sunday,18,True
CARD_FRAUD_0016,2024-05-05 20:00:00,CARD_FRAUD_ACC_006,CARD_FRAUD_USER_016,785.95,purchase,Online Store,****1113,Known Fraud Location,declined,Fraudulent card usage,0.65,Sunday,20,True
TXN00000435,2024-05-05 22:20:55,ACC000104,USER0398,53.12,purchase,Restaurant,****6126,"San Antonio, TX",success,Normal payment transaction,0.29,Sunday,22,True
TXN00000593,2024-05-06 03:54:46,ACC000073,USER0093,274.86,withdrawal,Home Depot,****4479,"San Jose, CA",success,Normal purchase transaction,0.21,Monday,3,False
CARD_FRAUD_0008,2024-05-06 09:00:00,CARD_FRAUD_ACC_019,CARD_FRAUD_USER_018,9.03,purchase,Gas Station,****1116,Different State,pending,Card testing transaction,0.61,Monday,9,False
TXN00000838,2024-05-06 11:58:53,ACC000006,USER0212,24.63,purchase,Pharmacy,****2250,"Houston, TX",success,Normal transfer transaction,0.18,Monday,11,False
TXN00000642,2024-05-06 16:48:32,ACC000016,USER0163,27.44,transfer,Gas Station,****2072,"San Diego, CA",success,Normal purchase transaction,0.18,Monday,16,False
TXN00000555,2024-05-07 07:40:08,ACC000018,USER0256,148.87,purchase,Shell Gas,****7269,"San Jose, CA",success,Normal deposit transaction,0.13,Tuesday,7,False
TXN00000395,2024-05-07 11:29:44,ACC000038,USER0029,874.84,deposit,Restaurant,****2169,"Dallas, TX",success,Normal transfer transaction,0.14,Tuesday,11,False
TXN00000443,2024-05-07 15:34:51,ACC000061,USER0112,177.13,payment,Pharmacy,****8434,"San Antonio, TX",success,Normal transfer transaction,0.12,Tuesday,15,False
TXN00000243,2024-05-07 18:10:23,ACC000147,USER0346,155.8,purchase,Best Buy,****9336,"New York, NY",success,Normal purchase transaction,0.27,Tuesday,18,False
TXN00000644,2024-05-08 06:50:09,ACC000063,USER0276,197.14,transfer,Supermarket,****1684,"New York, NY",success,Normal transfer transaction,0.29,Wednesday,6,False
CARD_FRAUD_0012,2024-05-08 09:00:00,CARD_FRAUD_ACC_008,CARD_FRAUD_USER_011,1.04,purchase,Gas Station,****1117,Foreign Country,declined,Card testing transaction,0.88,Wednesday,9,False
FRAUD_AMT_00038,2024-05-08 09:40:00,FRAUD_AMT_006,FRAUD_USER_032,489753.05,transfer,Investment Firm,****9348,Cayman Islands,success,Unusual high-value transaction,0.82,Wednesday,9,False
TXN00000259,2024-05-08 10:24:17,ACC000057,USER0016,67.18,deposit,Walmart,****8728,"Dallas, TX",success,Normal deposit transaction,0.25,Wednesday,10,False
CARD_FRAUD_0018,2024-05-08 12:00:00,CARD_FRAUD_ACC_007,CARD_FRAUD_USER_003,2557.19,purchase,High-Risk Vendor,****1118,Foreign Country,success,Fraudulent card usage,0.76,Wednesday,12,False
TXN00000107,2024-05-08 17:53:42,ACC000011,USER0224,889.41,purchase,Supermarket,****2275,"Philadelphia, PA",success,Normal payment transaction,0.19,Wednesday,17,False
TXN00000520,2024-05-08 21:27:17,ACC000116,USER0249,77.7,payment,Starbucks,****8703,"Jacksonville, FL",success,Normal payment transaction,0.24,Wednesday,21,False
TXN00000514,2024-05-09 01:27:33,ACC000179,USER0421,162.89,purchase,Supermarket,****9114,"Houston, TX",success,Normal purchase transaction,0.21,Thursday,1,False
TXN00000858,2024-05-09 03:58:08,ACC000116,USER0445,75.91,payment,Grocery Store,****7556,"Houston, TX",success,Normal purchase transaction,0.16,Thursday,3,False
TXN00000150,2024-05-09 14:15:13,ACC000073,USER0254,14.49,payment,Pharmacy,****5681,"Dallas, TX",success,Normal purchase transaction,0.27,Thursday,14,False
TXN00000885,2024-05-09 14:25:03,ACC000048,USER0420,586.98,withdrawal,Home Depot,****8194,"Austin, TX",success,Normal payment transaction,0.12,Thursday,14,False
TXN00000152,2024-05-09 14:48:35,ACC000175,USER0313,197.87,purchase,McDonald's,****2584,"San Antonio, TX",success,Normal deposit transaction,0.26,Thursday,14,False
TXN00000129,2024-05-09 17:01:24,ACC000096,USER0130,509.51,purchase,Online Store,****2106,"Philadelphia, PA",success,Normal withdrawal transaction,0.25,Thursday,17,False
TXN00000012,2024-05-09 19:12:09,ACC000200,USER0473,36.5,payment,Amazon,****6310,"San Diego, CA",success,Normal purchase transaction,0.12,Thursday,19,False
TXN00000097,2024-05-09 19:27:06,ACC000197,USER0283,723.77,withdrawal,Gas Station,****8398,"Houston, TX",success,Normal transfer transaction,0.17,Thursday,19,False
TXN00000711,2024-05-09 19:47:27,ACC000006,USER0391,834.85,transfer,Gas Station,****2363,"Phoenix, AZ",success,Normal payment transaction,0.21,Thursday,19,False
TXN00000936,2024-05-10 05:01:38,ACC000050,USER0004,3159.32,transfer,Amazon,****7054,"Houston, TX",success,Normal deposit transaction,0.29,Friday,5,False
TXN00000646,2024-05-10 09:02:10,ACC000102,USER0358,440.51,purchase,McDonald's,****5578,"San Antonio, TX",success,Normal withdrawal transaction,0.22,Friday,9,False
TXN00000861,2024-05-10 10:03:28,ACC000167,USER0196,24.07,transfer,Grocery Store,****5816,"Houston, TX",success,Normal transfer transaction,0.14,Friday,10,False
CARD_FRAUD_0002,2024-05-10 19:00:00,CARD_FRAUD_ACC_015,CARD_FRAUD_USER_018,9.28,purchase,Suspicious Merchant,****1118,Different State,pending,Card testing transaction,0.77,Friday,19,False
TXN00000441,2024-05-10 19:10:24,ACC000044,USER0468,13.56,deposit,McDonald's,****3656,"Chicago, IL",success,Normal withdrawal transaction,0.25,Friday,19,False
TXN00000602,2024-05-11 03:32:27,ACC000185,USER0292,95.61,deposit,Online Store,****5175,"San Jose, CA",success,Normal purchase transaction,0.25,Saturday,3,True
TXN00000283,2024-05-11 05:04:19,ACC000135,USER0451,824.41,payment,Amazon,****3846,"Houston, TX",success,Normal withdrawal transaction,0.27,Saturday,5,True
TXN00000599,2024-05-11 06:31:28,ACC000109,USER0047,650.45,transfer,Online Store,****4053,"San Antonio, TX",success,Normal transfer transaction,0.12,Saturday,6,True
TXN00000600,2024-05-11 10:29:43,ACC000040,USER0477,138.82,transfer,Target,****5762,"San Diego, CA",success,Normal transfer transaction,0.12,Saturday,10,True
TXN00000479,2024-05-11 15:36:46,ACC000076,USER0149,73.82,withdrawal,Walmart,****5981,"Jacksonville, FL",success,Normal payment transaction,0.15,Saturday,15,True
TXN00000568,2024-05-12 05:36:31,ACC000191,USER0481,192.61,transfer,Home Depot,****9728,"San Jose, CA",success,Normal transfer transaction,0.29,Sunday,5,True
TXN00000055,2024-05-12 06:05:15,ACC000177,USER0244,806.53,transfer,Supermarket,****1282,"Los Angeles, CA",success,Normal deposit transaction,0.14,Sunday,6,True
TXN00000334,2024-05-12 11:32:51,ACC000076,USER0460,99.93,withdrawal,Bank ATM,****9419,"Los Angeles, CA",success,Normal purchase transaction,0.13,Sunday,11,True
TXN00000015,2024-05-12 14:07:15,ACC000151,USER0284,70.93,withdrawal,Best Buy,****1117,"Los Angeles, CA",success,Normal purchase transaction,0.15,Sunday,14,True
TXN00000154,2024-05-12 14:09:38,ACC000082,USER0084,945.09,transfer,CVS Pharmacy,****6511,"Dallas, TX",success,Normal payment transaction,0.21,Sunday,14,True
TXN00000392,2024-05-12 19:51:44,ACC000191,USER0273,60.51,deposit,Gas Station,****4080,"Los Angeles, CA",success,Normal withdrawal transaction,0.13,Sunday,19,True
TXN00000621,2024-05-12 21:23:01,ACC000184,USER0413,155.18,payment,Target,****2389,"Philadelphia, PA",success,Normal deposit transaction,0.18,Sunday,21,True
TXN00000832,2024-05-12 23:38:20,ACC000111,USER0124,192.04,payment,Restaurant,****4156,"San Jose, CA",success,Normal transfer transaction,0.27,Sunday,23,True
TXN00000550,2024-05-13 04:31:48,ACC000185,USER0021,61.21,purchase,Bank ATM,****9088,"Los Angeles, CA",success,Normal transfer transaction,0.16,Monday,4,False
TXN00000181,2024-05-13 07:26:19,ACC000152,USER0451,113.56,withdrawal,Gas Station,****9120,"New York, NY",success,Normal deposit transaction,0.29,Monday,7,False
TXN00000748,2024-05-13 11:38:34,ACC000170,USER0420,139.15,purchase,Best Buy,****1601,"Houston, TX",success,Normal withdrawal transaction,0.16,Monday,11,False
TXN00000805,2024-05-13 12:08:47,ACC000057,USER0201,125.71,withdrawal,Target,****8674,"San Diego, CA",success,Normal deposit transaction,0.23,Monday,12,False
TXN00000173,2024-05-13 14:07:43,ACC000024,USER0461,118.71,payment,Supermarket,****1911,"San Diego, CA",success,Normal withdrawal transaction,0.2,Monday,14,False
TXN00000385,2024-05-13 14:26:10,ACC000187,USER0121,9.5,deposit,Target,****4450,"Chicago, IL",success,Normal transfer transaction,0.12,Monday,14,False
CARD_FRAUD_0015,2024-05-13 15:00:00,CARD_FRAUD_ACC_001,CARD_FRAUD_USER_013,3.28,purchase,Online Store,****1118,Foreign Country,pending,Card testing transaction,0.81,Monday,15,False
TXN00000212,2024-05-13 15:22:30,ACC000116,USER0164,145.79,purchase,CVS Pharmacy,****1732,"Jacksonville, FL",success,Normal purchase transaction,0.1,Monday,15,False
TXN00000728,2024-05-13 18:50:54,ACC000023,USER0155,598.34,payment,Supermarket,****3753,"San Diego, CA",success,Normal purchase transaction,0.2,Monday,18,False
TXN00000961,2024-05-13 21:13:51,ACC000133,USER0310,144.32,deposit,Pharmacy,****8583,"Houston, TX",success,Normal deposit transaction,0.29,Monday,21,False
TXN00000654,2024-05-13 23:50:17,ACC000178,USER0348,137.21,payment,Home Depot,****8437,"New York, NY",success,Normal transfer transaction,0.23,Monday,23,False
TXN00000950,2024-05-14 03:32:25,ACC000007,USER0118,426.47,withdrawal,Walmart,****5463,"Jacksonville, FL",success,Normal purchase transaction,0.26,Tuesday,3,False
TXN00000789,2024-05-14 04:46:48,ACC000006,USER0057,502.3,purchase,Walmart,****3165,"Houston, TX",success,Normal purchase transaction,0.15,Tuesday,4,False
TXN00000782,2024-05-14 08:19:54,ACC000142,USER0061,143.11,withdrawal,Best Buy,****1747,"Dallas, TX",success,Normal withdrawal transaction,0.16,Tuesday,8,False
TXN00000924,2024-05-15 01:38:30,ACC000082,USER0138,106.47,withdrawal,CVS Pharmacy,****4998,"Philadelphia, PA",success,Normal withdrawal transaction,0.26,Wednesday,1,False
TXN00000403,2024-05-15 04:28:18,ACC000199,USER0327,563.26,payment,Restaurant,****4039,"New York, NY",success,Normal payment transaction,0.27,Wednesday,4,False
CARD_FRAUD_0023,2024-05-15 05:00:00,CARD_FRAUD_ACC_011,CARD_FRAUD_USER_015,2068.03,purchase,Online Store,****1118,Different State,success,Fraudulent card usage,0.78,Wednesday,5,False
FRAUD_AMT_00009,2024-05-15 11:19:00,FRAUD_AMT_015,FRAUD_USER_002,191902.14,transfer,Luxury Dealer,****6761,Cayman Islands,success,Unusual high-value transaction,0.8,Wednesday,11,False
TXN00000521,2024-05-16 09:28:39,ACC000178,USER0415,136.29,purchase,Grocery Store,****8501,"Los Angeles, CA",success,Normal purchase transaction,0.18,Thursday,9,False
TXN00000954,2024-05-16 16:15:24,ACC000101,USER0488,101.92,deposit,Starbucks,****8409,"Houston, TX",success,Normal payment transaction,0.3,Thursday,16,False
TXN00000358,2024-05-16 16:48:07,ACC000155,USER0277,133.58,purchase,Gas Station,****9553,"San Antonio, TX",success,Normal deposit transaction,0.27,Thursday,16,False
CARD_FRAUD_0028,2024-05-16 21:00:00,CARD_FRAUD_ACC_009,CARD_FRAUD_USER_012,1726.41,purchase,Suspicious Merchant,****1118,Foreign Country,declined,Fraudulent card usage,0.76,Thursday,21,False
TXN00000087,2024-05-17 03:29:23,ACC000150,USER0196,136.11,deposit,Starbucks,****4830,"San Diego, CA",success,Normal purchase transaction,0.22,Friday,3,False
CARD_FRAUD_0022,2024-05-17 05:00:00,CARD_FRAUD_ACC_007,CARD_FRAUD_USER_002,1375.29,purchase,Suspicious Merchant,****1117,Foreign Country,declined,Fraudulent card usage,0.75,Friday,5,False
TXN00000495,2024-05-17 11:21:43,ACC000166,USER0047,15.76,deposit,Bank ATM,****2318,"San Diego, CA",success,Normal deposit transaction,0.23,Friday,11,False
TXN00000252,2024-05-17 11:49:13,ACC000031,USER0047,95.35,withdrawal,CVS Pharmacy,****1660,"Houston, TX",success,Normal deposit transaction,0.13,Friday,11,False
TXN00000949,2024-05-17 12:55:45,ACC000096,USER0170,161.25,transfer,Grocery Store,****5074,"New York, NY",success,Normal purchase transaction,0.27,Friday,12,False
TXN00000335,2024-05-17 17:00:40,ACC000199,USER0110,135.72,transfer,Starbucks,****4368,"Dallas, TX",success,Normal transfer transaction,0.23,Friday,17,False
TXN00000981,2024-05-17 18:13:44,ACC000175,USER0408,130.97,deposit,Grocery Store,****6606,"Jacksonville, FL",success,Normal payment transaction,0.21,Friday,18,False
CARD_FRAUD_0017,2024-05-17 21:00:00,CARD_FRAUD_ACC_013,CARD_FRAUD_USER_010,2287.56,purchase,High-Risk Vendor,****1115,Unusual Location,pending,Fraudulent card usage,0.68,Friday,21,False
TXN00000326,2024-05-18 01:22:52,ACC000173,USER0379,125.14,payment,Best Buy,****7371,"Houston, TX",success,Normal payment transaction,0.26,Saturday,1,True
TXN00000807,2024-05-18 03:04:13,ACC000080,USER0097,152.52,payment,Grocery Store,****1530,"Houston, TX",success,Normal deposit transaction,0.12,Saturday,3,True
TXN00000664,2024-05-18 04:09:30,ACC000095,USER0497,71.87,purchase,McDonald's,****1939,"Houston, TX",success,Normal payment transaction,0.26,Saturday,4,True
TXN00000729,2024-05-18 07:15:13,ACC000180,USER0046,189.12,purchase,Gas Station,****1478,"Chicago, IL",success,Normal deposit transaction,0.28,Saturday,7,True
FRAUD_AMT_00003,2024-05-18 07:44:00,FRAUD_AMT_019,FRAUD_USER_031,50000.0,transfer,Unknown Merchant,****5502,"Miami, FL",success,Unusual high-value transaction,0.77,Saturday,7,True
TXN00000388,2024-05-18 08:35:28,ACC000139,USER0091,189.95,payment,Supermarket,****8126,"Dallas, TX",success,Normal payment transaction,0.16,Saturday,8,True
TXN00000248,2024-05-18 11:40:53,ACC000086,USER0001,6.87,transfer,CVS Pharmacy,****2703,"Houston, TX",success,Normal payment transaction,0.3,Saturday,11,True
TXN00000827,2024-05-18 13:33:48,ACC000118,USER0220,185.64,deposit,Shell Gas,****3664,"Dallas, TX",success,Normal transfer transaction,0.18,Saturday,13,True
TXN00000747,2024-05-19 05:27:42,ACC000133,USER0464,63.62,deposit,Supermarket,****3291,"San Jose, CA",success,Normal transfer transaction,0.24,Sunday,5,True
TXN00000222,2024-05-19 11:34:52,ACC000056,USER0218,553.09,purchase,Best Buy,****5877,"New York, NY",success,Normal transfer transaction,0.15,Sunday,11,True
TXN00000190,2024-05-19 15:11:58,ACC000135,USER0018,4828.95,purchase,Walmart,****1104,"San Antonio, TX",success,Normal withdrawal transaction,0.27,Sunday,15,True
TXN00000132,2024-05-19 15:16:02,ACC000200,USER0025,485.58,deposit,Home Depot,****3039,"Philadelphia, PA",success,Normal transfer transaction,0.28,Sunday,15,True
CARD_FRAUD_0024,2024-05-19 17:00:00,CARD_FRAUD_ACC_018,CARD_FRAUD_USER_011,902.74,purchase,Online Store,****1112,Different State,declined,Fraudulent card usage,0.76,Sunday,17,True
CARD_FRAUD_0006,2024-05-19 20:00:00,CARD_FRAUD_ACC_014,CARD_FRAUD_USER_013,4.84,purchase,Online Store,****1118,Different State,declined,Card testing transaction,0.63,Sunday,20,True
TXN00000025,2024-05-19 22:19:39,ACC000171,USER0419,623.15,payment,CVS Pharmacy,****2697,"Chicago, IL",success,Normal deposit transaction,0.12,Sunday,22,True
CARD_FRAUD_0030,2024-05-20 04:00:00,CARD_FRAUD_ACC_014,CARD_FRAUD_USER_018,606.39,purchase,Gas Station,****1117,Foreign Country,pending,Fraudulent card usage,0.71,Monday,4,False
TXN00000014,2024-05-20 05:16:33,ACC000139,USER0387,369.44,withdrawal,CVS Pharmacy,****7537,"Austin, TX",success,Normal deposit transaction,0.19,Monday,5,False
CARD_FRAUD_0001,2024-05-20 09:00:00,CARD_FRAUD_ACC_006,CARD_FRAUD_USER_019,1.97,purchase,High-Risk Vendor,****1113,Different State,declined,Card testing transaction,0.66,Monday,9,False
TXN00000368,2024-05-20 09:46:53,ACC000089,USER0494,118.67,deposit,Best Buy,****4187,"San Diego, CA",success,Normal transfer transaction,0.21,Monday,9,False
CARD_FRAUD_0009,2024-05-20 12:00:00,CARD_FRAUD_ACC_018,CARD_FRAUD_USER_002,2.69,purchase,Suspicious Merchant,****1119,Known Fraud Location,success,Card testing transaction,0.75,Monday,12,False
TXN00000960,2024-05-20 13:25:00,ACC000076,USER0369,89.92,deposit,Bank ATM,****7088,"San Jose, CA",success,Normal withdrawal transaction,0.13,Monday,13,False
TXN00000041,2024-05-20 14:57:10,ACC000064,USER0431,407.35,deposit,Pharmacy,****4919,"Phoenix, AZ",success,Normal transfer transaction,0.12,Monday,14,False
TXN00000798,2024-05-20 15:34:34,ACC000059,USER0197,109.56,purchase,Gas Station,****9633,"San Jose, CA",success,Normal withdrawal transaction,0.24,Monday,15,False
TXN00000580,2024-05-20 23:20:29,ACC000165,USER0329,153.59,withdrawal,Supermarket,****3229,"New York, NY",success,Normal transfer transaction,0.14,Monday,23,False
TXN00000123,2024-05-21 03:45:54,ACC000022,USER0391,29.31,withdrawal,Home Depot,****8361,"Dallas, TX",success,Normal withdrawal transaction,0.27,Tuesday,3,False
TXN00000144,2024-05-21 08:08:40,ACC000129,USER0329,109.03,withdrawal,McDonald's,****3804,"Austin, TX",success,Normal payment transaction,0.24,Tuesday,8,False
TXN00000908,2024-05-21 09:55:41,ACC000082,USER0358,179.13,payment,Starbucks,****1884,"Philadelphia, PA",success,Normal transfer transaction,0.24,Tuesday,9,False
TXN00000199,2024-05-21 12:27:11,ACC000022,USER0396,133.83,payment,CVS Pharmacy,****5037,"Jacksonville, FL",success,Normal purchase transaction,0.12,Tuesday,12,False
TXN00000141,2024-05-21 18:23:29,ACC000023,USER0034,689.56,deposit,Restaurant,****8842,"Dallas, TX",success,Normal transfer transaction,0.25,Tuesday,18,False
TXN00000712,2024-05-21 23:11:16,ACC000073,USER0193,64.64,payment,Pharmacy,****2178,"Philadelphia, PA",success,Normal withdrawal transaction,0.24,Tuesday,23,False
FRAUD_AMT_00007,2024-05-22 00:21:00,FRAUD_AMT_015,FRAUD_USER_010,205864.84,withdrawal,Unknown Merchant,****4451,"Miami, FL",success,Unusual high-value transaction,0.87,Wednesday,0,False
