transaction_id,timestamp,user_id,account_id,amount,transaction_type,merchant,merchant_category,card_number,location,currency,status,channel,description,risk_score,fraud_indicator,ip_address,device_id,session_id,day_of_week,hour,is_weekend,is_business_hours,amount_category
TXNB868F04109EF,2024-04-15 13:56:54,USER00094,ACC103717,652.88,transfer,Netflix,entertainment,****9386,"Dallas, TX",USD,success,phone,Transfer at Netflix,0.179,none,111.85.56.129,DEV896841,SES071D578F,Monday,13,False,True,medium
TXN349E0A709E3F,2024-04-15 13:59:31,USER00164,ACC466960,321.4,transfer,Target,grocery,****9260,"Chicago, IL",USD,success,mobile,Transfer at Target,0.14,none,126.13.188.2,DEV686292,SES8AE337B4,Monday,13,False,True,medium
TXNFE89483DD07A,2024-04-15 14:00:02,USER00468,ACC734487,297.04,refund,Apple Store,retail,****6157,"Charlotte, NC",USD,success,pos,Refund at Apple Store,0.164,none,102.189.70.133,DEV368736,SES8AA79672,Monday,14,False,True,medium
TXNAFF6B98FD65F,2024-04-15 14:02:36,USER00469,ACC488984,133.88,withdrawal,McDonald's,restaurant,****7841,"Chicago, IL",USD,success,pos,Withdrawal at McDonald's,0.089,none,59.98.146.214,DEV357666,SES6F9B910C,Monday,14,False,True,medium
TXN88A3FD2FA60D,2024-04-15 14:28:03,USER00005,ACC343962,137.46,refund,Insurance Company,financial,****6554,"San Antonio, TX",USD,success,atm,Refund at Insurance Company,0.082,none,218.20.151.181,DEV128962,SESF2A466C2,Monday,14,False,True,medium
TXN93988F203B1E,2024-04-15 14:49:28,USER00006,ACC850800,2005.14,withdrawal,Gas Company,utilities,****4700,"Charlotte, NC",USD,success,phone,Withdrawal at Gas Company,0.124,none,121.205.111.62,DEV479071,SES679BC0D5,Monday,14,False,True,large
TXNA59B358CE648,2024-04-15 15:16:00,USER00014,ACC225532,1140.94,purchase,Suspicious Vendor,high_risk,****8814,Foreign Country,USD,declined,atm,Fraudulent card usage,0.818,card_fraud,21.195.175.122,FRAUD_DEV_2765,FRAUD_SES_62459A8A,Monday,15,False,True,large
TXNF0F1C05701D2,2024-04-15 16:04:25,USER00226,ACC733039,906.19,withdrawal,Nike,retail,****9751,"Chicago, IL",USD,success,pos,Withdrawal at Nike,0.052,none,51.37.191.205,DEV529994,SES3A6B14DB,Monday,16,False,True,medium
TXNDD8B67D0DEA8,2024-04-15 16:10:11,USER00383,ACC586490,248.93,purchase,Taco Bell,restaurant,****5122,"Austin, TX",USD,success,pos,Purchase at Taco Bell,0.083,none,27.25.17.240,DEV596171,SESACA84F44,Monday,16,False,True,medium
TXN8778B63715C1,2024-04-15 16:16:37,USER00042,ACC899550,302.39,withdrawal,Credit Union,financial,****7670,"New York, NY",USD,pending,online,Withdrawal at Credit Union,0.091,none,60.238.187.122,DEV780500,SES7123DB26,Monday,16,False,True,medium
TXNF6ECE20F0DFC,2024-04-15 16:45:56,USER00154,ACC611945,212.52,payment,Macy's,retail,****6782,"Columbus, OH",USD,success,mobile,Payment at Macy's,0.134,none,107.118.188.116,DEV565455,SES0FD0B3CB,Monday,16,False,True,medium
TXN3D95E431F595,2024-04-15 16:56:35,USER00126,ACC418635,281.44,transfer,Walmart,grocery,****3248,"Columbus, OH",USD,success,pos,Transfer at Walmart,0.179,none,205.135.64.162,DEV941134,SES5F70DDF7,Monday,16,False,True,medium
TXNF9059FC6B631,2024-04-15 17:16:30,USER00360,ACC461939,428.42,payment,Medical Center,healthcare,****8595,"San Jose, CA",USD,success,online,Payment at Medical Center,0.232,none,129.135.69.80,DEV578346,SESFBD1E99D,Monday,17,False,True,medium
TXNF472E2C4A910,2024-04-15 17:36:00,LAUNDER_USER_003,ACC777098,19667.7,transfer,Dummy Corporation,financial,****9977,Bank Branch,CHF,success,wire,Rapid transfer between shell companies,0.94,money_laundering,153.224.62.140,LAUNDER_DEV_8010,LAUNDER_SES_508453BA,Monday,17,False,True,very_large
TXN587B5691A040,2024-04-15 17:49:54,USER00440,ACC509420,1759.93,purchase,Bank ATM,financial,****9231,"Fort Worth, TX",USD,success,phone,Purchase at Bank ATM,0.208,none,174.21.61.33,DEV752719,SES11EEE7D9,Monday,17,False,True,large
TXN01C6ED030D37,2024-04-15 21:50:20,USER00067,ACC274389,669.22,transfer,Credit Union,financial,****6367,"San Francisco, CA",USD,success,pos,Transfer at Credit Union,0.067,none,95.47.101.225,DEV495648,SES6C53F90C,Monday,21,False,False,medium
TXN12DA262B5C48,2024-04-15 23:36:50,USER00016,ACC148050,398.88,payment,Walmart,grocery,****5360,"Chicago, IL",USD,success,mobile,Payment at Walmart,0.104,none,213.20.16.109,DEV672907,SES7898BD6F,Monday,23,False,False,medium
TXN81B37B912277,2024-04-16 02:43:56,USER00083,ACC580547,44.93,refund,Chevron,gas,****1669,"San Antonio, TX",USD,success,phone,Refund at Chevron,0.2,none,136.56.31.242,DEV923298,SES942E254B,Tuesday,2,False,False,small
TXN199E2B6A4E00,2024-04-16 08:45:26,USER00028,ACC249811,940.65,deposit,Gas Company,utilities,****5435,"San Diego, CA",USD,success,mobile,Deposit at Gas Company,0.053,none,146.107.210.178,DEV961840,SESCA0C13FE,Tuesday,8,False,False,medium
TXNEAD8BA598628,2024-04-16 09:54:41,USER00355,ACC426775,167.87,withdrawal,Texaco,gas,****6386,"Chicago, IL",USD,pending,atm,Withdrawal at Texaco,0.098,none,239.116.139.192,DEV921473,SES2C5BBC5D,Tuesday,9,False,True,medium
TXN9E0F8A5A2258,2024-04-16 10:45:25,USER00490,ACC234568,144.02,withdrawal,Chevron,gas,****7984,"Columbus, OH",USD,pending,mobile,Withdrawal at Chevron,0.217,none,121.187.174.79,DEV109699,SES1A92E42E,Tuesday,10,False,True,medium
TXN301D8575DBC6,2024-04-16 11:35:12,USER00394,ACC629057,183.8,deposit,Netflix,entertainment,****8555,"San Diego, CA",USD,pending,pos,Deposit at Netflix,0.125,none,225.214.112.25,DEV245342,SESBC6FE8E7,Tuesday,11,False,True,medium
TXN289FEBE24C65,2024-04-16 11:36:47,USER00482,ACC227257,149.62,deposit,Investment Firm,financial,****9902,"San Diego, CA",USD,success,online,Deposit at Investment Firm,0.191,none,52.173.242.156,DEV605491,SES15CE8607,Tuesday,11,False,True,medium
TXN3A57324C42B2,2024-04-16 11:43:22,USER00133,ACC598216,49.54,transfer,Chevron,gas,****9044,"Columbus, OH",USD,pending,online,Transfer at Chevron,0.092,none,74.251.148.160,DEV462139,SES8A838FAD,Tuesday,11,False,True,small
TXN101924C6C874,2024-04-16 11:44:35,USER00383,ACC586490,2849.23,transfer,Best Buy,retail,****2341,"Austin, TX",USD,pending,mobile,Transfer at Best Buy,0.156,none,93.20.235.145,DEV217659,SES24FB06D3,Tuesday,11,False,True,large
TXN4BD14EC443E5,2024-04-16 11:50:47,USER00055,ACC174299,122.64,withdrawal,Costco,grocery,****1975,"San Francisco, CA",USD,success,phone,Withdrawal at Costco,0.249,none,95.242.19.110,DEV433448,SES042FEED9,Tuesday,11,False,True,medium
TXN9B803A12364E,2024-04-16 12:05:20,USER00299,ACC576877,650.35,withdrawal,Insurance Company,financial,****5617,"Dallas, TX",USD,success,atm,Withdrawal at Insurance Company,0.081,none,38.41.205.251,DEV372128,SESD25745DC,Tuesday,12,False,True,medium
TXNF6B65A5B13E0,2024-04-16 12:24:28,USER00060,ACC864491,67.31,transfer,Mobil,gas,****7807,"Houston, TX",USD,success,mobile,Transfer at Mobil,0.241,none,1.36.81.192,DEV513302,SESF58D63A8,Tuesday,12,False,True,small
TXN7EF3B53B3A9E,2024-04-16 12:30:00,USER00099,ACC933311,4767.28,purchase,Suspicious Vendor,high_risk,****6899,Foreign Country,USD,declined,pos,Fraudulent card usage,0.954,card_fraud,170.179.252.251,FRAUD_DEV_9090,FRAUD_SES_F4C922B2,Tuesday,12,False,True,large
TXN8C5E854AB03C,2024-04-16 12:51:21,USER00419,ACC362147,63.76,refund,Chevron,gas,****8848,"San Francisco, CA",USD,success,phone,Refund at Chevron,0.082,none,214.106.6.63,DEV145240,SESB083E363,Tuesday,12,False,True,small
TXNE842E2019CF0,2024-04-16 13:11:31,USER00335,ACC550961,829.68,refund,Amazon,retail,****5541,"Columbus, OH",USD,success,online,Refund at Amazon,0.17,none,93.149.124.145,DEV557250,SES0F70BE87,Tuesday,13,False,True,medium
TXN26161AF0BE4E,2024-04-16 13:23:27,USER00179,ACC869440,274.49,refund,Gas Company,utilities,****1953,"San Francisco, CA",USD,pending,mobile,Refund at Gas Company,0.093,none,14.39.190.219,DEV195462,SES67A6378F,Tuesday,13,False,True,medium
TXN3CC042FAF845,2024-04-16 13:54:31,USER00323,ACC717457,538.75,refund,Netflix,entertainment,****8964,"Philadelphia, PA",USD,pending,phone,Refund at Netflix,0.195,none,240.174.232.210,DEV611601,SES41922673,Tuesday,13,False,True,medium
TXN8C53AD757C5D,2024-04-16 13:55:27,USER00410,ACC794083,196.8,withdrawal,Target,grocery,****2437,"Phoenix, AZ",USD,success,pos,Withdrawal at Target,0.061,none,23.140.179.49,DEV694197,SESD76FB47A,Tuesday,13,False,True,medium
TXND53CA99821A7,2024-04-16 14:09:18,USER00285,ACC735863,88.35,refund,Starbucks,restaurant,****1257,"San Diego, CA",USD,success,mobile,Refund at Starbucks,0.182,none,250.254.35.22,DEV243885,SESF866646A,Tuesday,14,False,True,small
TXN2369DD37D868,2024-04-16 14:27:58,USER00141,ACC970914,1510.76,purchase,Medical Center,healthcare,****7167,"San Francisco, CA",USD,success,online,Purchase at Medical Center,0.194,none,14.184.70.61,DEV385328,SESFD1F9CBB,Tuesday,14,False,True,large
TXN4EA094C5EDF6,2024-04-16 15:19:03,USER00353,ACC196214,150.16,deposit,Investment Firm,financial,****1398,"Columbus, OH",USD,pending,mobile,Deposit at Investment Firm,0.195,none,3.216.180.55,DEV566754,SESCBE787FE,Tuesday,15,False,True,medium
TXN4B9860DFA960,2024-04-16 17:01:32,USER00141,ACC970914,1393.97,refund,Hulu,entertainment,****9136,"San Francisco, CA",USD,pending,pos,Refund at Hulu,0.157,none,142.74.200.30,DEV996777,SES7D48A923,Tuesday,17,False,True,large
TXNB84F1D95E6C2,2024-04-17 03:43:10,USER00299,ACC576877,304.76,payment,Whole Foods,grocery,****5338,"Dallas, TX",USD,pending,pos,Payment at Whole Foods,0.126,none,113.123.232.53,DEV334089,SES5F35E518,Wednesday,3,False,False,medium
TXN76D20FED74DA,2024-04-17 05:12:43,USER00326,ACC599380,593.02,deposit,AMC Theaters,entertainment,****7250,"Houston, TX",USD,success,atm,Deposit at AMC Theaters,0.117,none,134.175.211.225,DEV608090,SES739CD2B2,Wednesday,5,False,False,medium
TXN1271D4521A41,2024-04-17 06:35:05,USER00026,ACC169403,72.36,transfer,McDonald's,restaurant,****8250,"Austin, TX",USD,success,mobile,Transfer at McDonald's,0.247,none,14.135.176.250,DEV575400,SES79C30196,Wednesday,6,False,False,small
TXN8923FDDABE75,2024-04-17 08:18:00,USER00097,ACC934879,596.21,purchase,Online Electronics,high_risk,****5380,High-Risk Merchant Location,USD,flagged,online,Fraudulent card usage,0.935,card_fraud,43.159.170.107,FRAUD_DEV_8510,FRAUD_SES_4B906E6B,Wednesday,8,False,False,medium
TXNC0CDB62C9CC5,2024-04-17 09:38:27,USER00389,ACC972097,294.59,payment,Costco,grocery,****3510,"Chicago, IL",USD,pending,phone,Payment at Costco,0.21,none,110.4.97.18,DEV863245,SES930A0EDF,Wednesday,9,False,True,medium
TXNB6A6689ED4E4,2024-04-17 10:36:50,USER00252,ACC861319,127.36,purchase,Costco,grocery,****5356,"San Francisco, CA",USD,success,phone,Purchase at Costco,0.209,none,56.251.85.157,DEV653111,SESA2F46305,Wednesday,10,False,True,medium
TXN96AF04436DFA,2024-04-17 10:50:00,USER00042,ACC992619,3299.53,purchase,Pawn Shop,high_risk,****2827,High-Risk Merchant Location,USD,pending,atm,Fraudulent card usage,0.913,card_fraud,137.91.111.83,FRAUD_DEV_3556,FRAUD_SES_E89D51FD,Wednesday,10,False,True,large
TXN841CBC4E3246,2024-04-17 11:29:59,USER00133,ACC598216,71.5,transfer,BP,gas,****5356,"Columbus, OH",USD,success,mobile,Transfer at BP,0.18,none,98.100.2.76,DEV430983,SESE54B6DEF,Wednesday,11,False,True,small
TXNA9D19FE8B875,2024-04-17 13:25:56,USER00449,ACC929538,459.15,refund,AMC Theaters,entertainment,****1129,"Austin, TX",USD,success,phone,Refund at AMC Theaters,0.172,none,38.180.104.115,DEV775156,SESAD301671,Wednesday,13,False,True,medium
TXNA4DAF93C945E,2024-04-17 14:12:47,USER00370,ACC428267,1957.95,refund,Gas Company,utilities,****6343,"Fort Worth, TX",USD,success,online,Refund at Gas Company,0.097,none,106.223.52.97,DEV331381,SES4113A357,Wednesday,14,False,True,large
TXN65B5A9C8C9B1,2024-04-17 14:19:50,USER00008,ACC832052,1793.87,transfer,Internet Provider,utilities,****1519,"Dallas, TX",USD,success,online,Transfer at Internet Provider,0.219,none,244.38.15.69,DEV913331,SES79C09223,Wednesday,14,False,True,large
TXN0D0C31B8CBF9,2024-04-17 14:59:38,USER00046,ACC189814,1721.68,purchase,Electric Company,utilities,****7255,"Phoenix, AZ",USD,success,mobile,Purchase at Electric Company,0.202,none,138.195.42.98,DEV601883,SES71FBC5FB,Wednesday,14,False,True,large
TXN6D821FA7F30D,2024-04-17 15:36:21,USER00186,ACC725113,152.49,deposit,Exxon,gas,****8883,"New York, NY",USD,success,atm,Deposit at Exxon,0.235,none,15.112.104.209,DEV553160,SES47B34CF7,Wednesday,15,False,True,medium
TXNABB1F9C95C95,2024-04-17 17:10:36,USER00322,ACC238205,246.1,payment,Internet Provider,utilities,****8175,"San Diego, CA",USD,success,mobile,Payment at Internet Provider,0.223,none,60.224.211.139,DEV354834,SESAE243347,Wednesday,17,False,True,medium
TXN80F3E3E05123,2024-04-17 17:19:01,USER00067,ACC274389,913.71,payment,Disney+,entertainment,****5535,"San Francisco, CA",USD,pending,mobile,Payment at Disney+,0.141,none,200.81.58.101,DEV411367,SESF358FA77,Wednesday,17,False,True,medium
TXNCDA96725EB8D,2024-04-17 17:50:14,USER00341,ACC201255,926.22,withdrawal,Medical Center,healthcare,****8516,"Los Angeles, CA",USD,pending,atm,Withdrawal at Medical Center,0.239,none,114.38.198.3,DEV852485,SES113AEE32,Wednesday,17,False,True,medium
TXN008C5AD17144,2024-04-17 20:39:00,USER00021,ACC286818,9.36,purchase,Gift Card Store,high_risk,****4672,"Miami, FL",USD,declined,online,Card testing transaction,0.713,card_fraud,227.239.166.39,FRAUD_DEV_5731,FRAUD_SES_612BF9B6,Wednesday,20,False,False,small
TXN324F905D288A,2024-04-17 23:53:53,USER00057,ACC354801,1766.56,purchase,Insurance Company,financial,****7404,"San Antonio, TX",USD,success,pos,Purchase at Insurance Company,0.192,none,183.241.91.3,DEV115440,SESBBF207F7,Wednesday,23,False,False,large
TXNFB7D75B538A4,2024-04-18 02:40:35,USER00135,ACC618392,530.69,transfer,Credit Union,financial,****2052,"Phoenix, AZ",USD,success,phone,Transfer at Credit Union,0.171,none,123.221.235.219,DEV111266,SES4F24409D,Thursday,2,False,False,medium
TXNCABFBC18B5D4,2024-04-18 03:44:37,USER00197,ACC874483,2389.28,payment,Internet Provider,utilities,****7225,"San Jose, CA",USD,success,mobile,Payment at Internet Provider,0.202,none,23.122.65.140,DEV196520,SES45D55F9B,Thursday,3,False,False,large
TXNCF35D62748E4,2024-04-18 06:31:48,USER00051,ACC335612,43.68,withdrawal,Hospital,healthcare,****4565,"New York, NY",USD,success,pos,Withdrawal at Hospital,0.156,none,88.193.112.218,DEV662431,SESAF6E06C6,Thursday,6,False,False,small
TXN292005AC65C6,2024-04-18 09:16:20,USER00433,ACC227767,475.95,withdrawal,Amazon,retail,****5429,"Columbus, OH",USD,pending,atm,Withdrawal at Amazon,0.052,none,9.200.83.166,DEV961433,SESA75B60C8,Thursday,9,False,True,medium
TXN622B905C0DF1,2024-04-18 09:35:00,USER00016,ACC745831,2031.31,transfer,Money Transfer Service,financial,****1228,Unknown Location,USD,flagged,online,Suspicious account activity detected,0.784,account_takeover,45.61.185.90,UNKNOWN_DEV_8475,TAKEOVER_SES_AF738EEC,Thursday,9,False,True,large
TXNE6DAC9ED8B96,2024-04-18 10:32:47,USER00311,ACC327823,1026.03,purchase,AMC Theaters,entertainment,****2633,"San Diego, CA",USD,success,phone,Purchase at AMC Theaters,0.144,none,75.110.24.57,DEV526068,SESD8DE5070,Thursday,10,False,True,large
TXNF540A54A6E7A,2024-04-18 10:35:42,USER00411,ACC726258,3259.6,withdrawal,Home Depot,retail,****8924,"Philadelphia, PA",USD,success,mobile,Withdrawal at Home Depot,0.152,none,144.211.201.157,DEV473420,SES470A0B6C,Thursday,10,False,True,large
TXN456C709B1090,2024-04-18 10:44:00,USER00018,ACC758733,21.3,purchase,Cryptocurrency Exchange,high_risk,****9603,Foreign Country,USD,pending,atm,Card testing transaction,0.66,card_fraud,196.248.242.114,FRAUD_DEV_7937,FRAUD_SES_89A4B6BC,Thursday,10,False,True,small
TXN8DB16E0D107F,2024-04-18 10:44:08,USER00005,ACC343962,49.15,transfer,Exxon,gas,****2678,"San Antonio, TX",USD,success,atm,Transfer at Exxon,0.124,none,77.36.98.199,DEV952878,SES1C68843B,Thursday,10,False,True,small
TXN0AB790EA9751,2024-04-18 10:46:40,USER00076,ACC723939,68.01,payment,Texaco,gas,****8551,"San Diego, CA",USD,success,atm,Payment at Texaco,0.249,none,87.8.9.196,DEV112089,SES6DE3BDF5,Thursday,10,False,True,small
TXNCDEA36113013,2024-04-18 10:51:23,USER00289,ACC423939,534.09,payment,Pizza Hut,restaurant,****2522,"Jacksonville, FL",USD,success,phone,Payment at Pizza Hut,0.118,none,119.174.58.166,DEV819571,SES25B97E40,Thursday,10,False,True,medium
TXNEC2775122D53,2024-04-18 11:09:18,USER00048,ACC377932,262.69,deposit,Medical Center,healthcare,****7909,"San Antonio, TX",USD,success,pos,Deposit at Medical Center,0.13,none,133.214.28.120,DEV945392,SESC1082775,Thursday,11,False,True,medium
TXNC6281F5EA4DE,2024-04-18 11:14:00,LAUNDER_USER_013,ACC384105,43605.53,transfer,ABC Trading LLC,financial,****1111,Bank Branch,CHF,success,online,Rapid transfer between shell companies,0.925,money_laundering,101.224.28.93,LAUNDER_DEV_1172,LAUNDER_SES_5F8A9055,Thursday,11,False,True,very_large
TXN4ABB335239A0,2024-04-18 11:33:02,USER00483,ACC928766,300.3,payment,Whole Foods,grocery,****7000,"Jacksonville, FL",USD,success,online,Payment at Whole Foods,0.08,none,8.223.185.28,DEV459366,SESD5B0B06A,Thursday,11,False,True,medium
TXN02995F92E022,2024-04-18 11:46:57,USER00412,ACC289630,127.63,transfer,KFC,restaurant,****3353,"Charlotte, NC",USD,success,atm,Transfer at KFC,0.145,none,223.135.253.86,DEV169327,SES2417C706,Thursday,11,False,True,medium
TXN7E6D45EEEE44,2024-04-18 12:13:32,USER00093,ACC196781,1570.54,withdrawal,Hospital,healthcare,****6149,"Los Angeles, CA",USD,success,mobile,Withdrawal at Hospital,0.072,none,35.127.196.93,DEV838963,SES30D89861,Thursday,12,False,True,large
TXN3FD627571C71,2024-04-18 12:19:06,USER00026,ACC169403,156.47,withdrawal,Subway,restaurant,****5153,"Austin, TX",USD,success,phone,Withdrawal at Subway,0.158,none,49.183.210.118,DEV264922,SES77A91EFA,Thursday,12,False,True,medium
TXNE07CC622EC58,2024-04-18 12:28:57,USER00252,ACC861319,678.83,refund,Investment Firm,financial,****3452,"San Francisco, CA",USD,success,pos,Refund at Investment Firm,0.123,none,132.253.190.181,DEV275855,SES46142BCC,Thursday,12,False,True,medium
TXN2009B80ED214,2024-04-18 12:51:00,USER00051,ACC593699,4589.3,purchase,Gift Card Store,high_risk,****4672,"Reno, NV",USD,flagged,atm,Fraudulent card usage,0.835,card_fraud,111.61.108.162,FRAUD_DEV_5920,FRAUD_SES_1A9A6B8B,Thursday,12,False,True,large
TXN5EF81F587BF9,2024-04-18 12:53:29,USER00249,ACC502219,284.03,deposit,Whole Foods,grocery,****2675,"Phoenix, AZ",USD,success,online,Deposit at Whole Foods,0.119,none,150.207.69.207,DEV400495,SESC93281EA,Thursday,12,False,True,medium
TXN439B3B1519C2,2024-04-18 12:59:22,USER00061,ACC163556,1174.74,payment,Water Utility,utilities,****3135,"Austin, TX",USD,success,online,Payment at Water Utility,0.102,none,20.228.191.200,DEV263756,SES7B6A926F,Thursday,12,False,True,large
TXNF6DD4AA1A471,2024-04-18 13:36:25,USER00382,ACC897143,29.96,transfer,Safeway,grocery,****7697,"San Francisco, CA",USD,success,pos,Transfer at Safeway,0.245,none,197.71.5.210,DEV838552,SESE7F73DEF,Thursday,13,False,True,small
TXNE66CCBCF9E5B,2024-04-18 14:09:41,USER00241,ACC380028,39.92,refund,Pizza Hut,restaurant,****3623,"Charlotte, NC",USD,success,online,Refund at Pizza Hut,0.202,none,251.239.213.162,DEV789593,SES909BABA5,Thursday,14,False,True,small
TXND5E5806DF69B,2024-04-18 15:12:18,USER00051,ACC335612,158.66,withdrawal,Pharmacy,healthcare,****9676,"New York, NY",USD,pending,mobile,Withdrawal at Pharmacy,0.154,none,28.175.13.166,DEV361036,SES0BA311CE,Thursday,15,False,True,medium
TXN433481A76A96,2024-04-18 15:23:22,USER00046,ACC189814,1587.75,withdrawal,Water Utility,utilities,****1396,"Phoenix, AZ",USD,success,pos,Withdrawal at Water Utility,0.248,none,158.211.254.206,DEV563690,SES4F5DE7CA,Thursday,15,False,True,large
TXN3FACC04C7D87,2024-04-18 15:25:57,USER00478,ACC192055,637.33,purchase,AMC Theaters,entertainment,****3839,"Jacksonville, FL",USD,pending,mobile,Purchase at AMC Theaters,0.186,none,83.206.149.36,DEV816514,SES49E4E2F5,Thursday,15,False,True,medium
TXN9A767B87414A,2024-04-18 16:21:45,USER00130,ACC397571,184.34,withdrawal,Subway,restaurant,****7571,"San Diego, CA",USD,pending,atm,Withdrawal at Subway,0.238,none,30.106.152.46,DEV169762,SES707816DB,Thursday,16,False,True,medium
TXN88FCEE6D5551,2024-04-18 16:49:16,USER00464,ACC480959,130.57,withdrawal,Exxon,gas,****6680,"Phoenix, AZ",USD,pending,phone,Withdrawal at Exxon,0.223,none,102.199.41.14,DEV579238,SES19B15C72,Thursday,16,False,True,medium
TXN40EEE869AB88,2024-04-18 17:04:13,USER00291,ACC442589,342.74,deposit,Chevron,gas,****2195,"San Antonio, TX",USD,pending,atm,Deposit at Chevron,0.094,none,209.255.143.7,DEV674332,SESEADE6C6F,Thursday,17,False,True,medium
TXN28041733A93B,2024-04-18 17:19:00,LAUNDER_USER_001,ACC920577,50000.0,deposit,Global Ventures Ltd,financial,****1515,Wire Transfer Center,USD,success,bank,Large round amount transaction,0.988,money_laundering,186.240.99.71,LAUNDER_DEV_5108,LAUNDER_SES_A29BF990,Thursday,17,False,True,very_large
